output	ASV	DFP.024	DFP.025	DFP.026	DFP.027	DFP.028	DFP.029	DFP.030	DFP.031	DFP.032	DFP.000	DFP.001	DFP.002	DFP.003	DFP.004	DFP.005	DFP.006	DFP.007	DFP.008	DFP.009	DFP.010	DFP.011	DFP.012	DFP.013	DFP.014	DFP.015	DFP.016	DFP.017	DFP.018	DFP.019	DFP.020	DFP.021	DFP.022	DFP.023
959	Root (31.5%); unclassified_Root (31.5%)	ASV440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	300	0	0	0	0	0	0	0	0	0	0	9	2
960	Root (89%); Eukaryota (89%); Archaeplastida (80.9%); Chloroplastida (80.9%); Charophyta (80.9%); Phragmoplastophyta (80.9%); Streptophyta (80.9%); Embryophyta (80.9%); Tracheophyta (80.3%); Spermatophyta (80.3%); Magnoliophyta (76.6%)	ASV441	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
961	Root (79.2%); Eukaryota (79.2%); Archaeplastida (75.7%); Chloroplastida (75%); Chlorophyta (62.7%); unclassified_Chlorophyta (62.7%)	ASV442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	136	0	0	0	0	0	0	0	0	0
962	Root (84.4%); Eukaryota (84.4%); Archaeplastida (81.5%); Chloroplastida (81.5%); Chlorophyta (69.4%); unclassified_Chlorophyta (69.4%)	ASV443	0	0	22	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	413	0	0	0	0	0	0	0
963	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Dothideomycetes (98.4%); Pleosporales (97.6%); unclassified_Pleosporales (97.6%)	ASV444	0	0	0	0	0	0	0	0	0	0	14	17	14	27	25	0	22	29	0	178	41	21	0	43	0	0	27	28	0	0	0	0	31
964	Root (76.6%); Eukaryota (76.6%); Amorphea (76.6%); Obazoa (76.6%); Opisthokonta (76.6%); Holozoa (76.6%); Choanozoa (76.6%); Metazoa (76.6%); Animalia (76.6%); BCP clade (76.6%); Bilateria (76.6%); Protostomia (76.6%); Ecdysozoa (76.6%); Nematozoa (76.6%); Nematoda (76.6%); Chromadorea (76.6%); Rhabditida (76.6%)	ASV445	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0
965	Root (97.7%); Eukaryota (97.7%); Amorphea (97.7%); Obazoa (97.7%); Opisthokonta (97.7%); Nucletmycea (97.7%); Fungi (97.7%); Dikarya (97.7%); Basidiomycota (97.7%); Agaricomycotina (95.7%); Tremellomycetes (77.2%); Cystofilobasidiales (65%); Mrakiaceae (65%); unclassified_Mrakiaceae (65%)	ASV446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	19	0	0
966	Root (98.6%); Eukaryota (98.6%); SAR (98.6%); Alveolata (98.6%); Ciliophora (98.6%); Intramacronucleata (98.6%); Conthreep (98.6%); Colpodea (97.1%); Platyophryida (97.1%); Sorogena (96.3%)	ASV447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513
967	Root (76.7%); Eukaryota (76.7%); Archaeplastida (74.2%); Chloroplastida (74.2%); Chlorophyta (62.5%); unclassified_Chlorophyta (62.5%)	ASV448	60	400	29	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968	Root (78.3%); Eukaryota (78.3%); Amorphea (78.3%); Obazoa (78.3%); Opisthokonta (78.3%); Nucletmycea (77.7%); Fungi (77.7%); Dikarya (77.7%); Ascomycota (77.7%); Pezizomycotina (77.7%); Sordariomycetes (76.5%); Hypocreales (63.7%); unclassified_Hypocreales (63.7%)	ASV449	0	0	0	0	0	0	0	0	0	0	85	47	21	10	0	0	12	40	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0
969	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (100%); Glomerellales (100%); Plectosphaerellaceae (100%); unclassified_Plectosphaerellaceae (100%)	ASV45	461	160	28	62	26	12	29	111	35	2	103	316	18	44	43	59	67	93	1053	18260	207	9	371	44	3	470	35	102	91	129	19	51	44
970	Root (99.8%); Eukaryota (99.8%); Amorphea (99.8%); Obazoa (99.8%); Opisthokonta (99.8%); Nucletmycea (99.8%); Fungi (99.8%); Dikarya (99.8%); Ascomycota (99.8%); Pezizomycotina (99.8%); Sordariomycetes (99.8%); Xylariales (90.6%); unclassified_Xylariales (90.6%)	ASV450	0	0	0	0	0	0	0	0	0	0	0	31	33	36	163	0	74	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
971	Root (90.5%); Eukaryota (90.5%); Amorphea (90.5%); Obazoa (90.5%); Opisthokonta (90.5%); Holozoa (90.5%); Choanozoa (90.5%); Metazoa (90.5%); Animalia (90.5%); BCP clade (90.5%); Bilateria (90.5%); Protostomia (90.5%); Lophotrochozoa (90.5%); Platyhelminthes (90.5%); Rhabditophora (90.5%); Rhabdocoela (90.5%); Neodalyellida (90.5%)	ASV451	13	0	0	0	0	0	230	131	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
972	Root (94.8%); Eukaryota (94.8%); Amorphea (94.8%); Obazoa (94.8%); Opisthokonta (94.8%); Nucletmycea (94.8%); Fungi (94.8%); Chytridiomycota (89.2%); Incertae Sedis_2 (89.2%); Chytridiomycetes (89.2%); unclassified_Chytridiomycetes (89.2%)	ASV452	79	0	0	0	0	0	0	0	45	0	0	0	0	0	0	45	168	0	0	0	0	0	0	0	123	0	0	0	0	0	0	43	0
973	Root (93%); Eukaryota (93%); unclassified_Eukaryota (93%)	ASV453	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0
974	Root (85.5%); Eukaryota (85.5%); SAR (85.5%); Alveolata (85.5%); Ciliophora (85.5%); Intramacronucleata (85.5%); Conthreep (83.5%); Colpodea (77.3%); Platyophryida (77.3%); unclassified_Platyophryida (77.3%)	ASV454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	26
975	Root (97.1%); Eukaryota (97.1%); Amorphea (96.4%); Obazoa (96.4%); Opisthokonta (96.4%); Nucletmycea (96.4%); Fungi (96.4%); Dikarya (96.4%); Basidiomycota (95.6%); Agaricomycotina (95.6%); Tremellomycetes (94%); Tremellales (81.4%); unclassified_Tremellales (81.4%)	ASV455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	34
976	Root (69.6%); Eukaryota (69.6%); Amorphea (69.6%); Obazoa (69.6%); Opisthokonta (69.6%); Holozoa (69.6%); Choanozoa (69.6%); Metazoa (69.6%); Animalia (69.6%); BCP clade (69.6%); Bilateria (69.6%); Protostomia (69.6%); Ecdysozoa (69.6%); Arthropoda (69.6%); Hexapoda (69.2%); Insecta (69.2%); Pterygota (69.2%); Neoptera (69.2%); Diptera (69.2%)	ASV456	0	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
977	Root (80.9%); Eukaryota (80.9%); Archaeplastida (80.3%); Chloroplastida (80.3%); Charophyta (79.6%); Phragmoplastophyta (77.9%); Streptophyta (72.8%); Embryophyta (72.8%); Bryophyta (65.1%); unclassified_Bryophyta (65.1%)	ASV457	0	0	0	0	14	0	0	0	0	0	0	18	19	24	22	30	14	51	0	172	11	0	0	18	0	32	11	36	22	0	0	0	0
978	Root (97.8%); Eukaryota (97.8%); Amorphea (97.8%); Obazoa (97.8%); Opisthokonta (97.8%); Nucletmycea (97.8%); Fungi (97.8%); Dikarya (97.8%); Ascomycota (96.9%); Pezizomycotina (95.9%); Leotiomycetes (84.3%); Erysiphales (73.1%); Erysiphaceae (73.1%); unclassified_Erysiphaceae (73.1%)	ASV458	0	0	0	0	0	25	0	0	0	0	0	0	42	14	31	68	29	90	0	0	14	0	0	0	0	0	27	16	33	25	80	0	0
979	Root (60.2%); Eukaryota (60.2%); unclassified_Eukaryota (60.2%)	ASV459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Basidiomycota (100%); Agaricomycotina (100%); Tremellomycetes (99.3%); Tremellales (92.9%); Bulleribasidiaceae (82.4%); Vishniacozyma (68.2%)	ASV46	321	250	99	84	145	208	52	177	719	0	881	1949	5664	145	887	1999	250	889	1934	718	259	308	278	119	14	137	382	634	208	458	362	657	727
981	Root (70.8%); Eukaryota (70.8%); Amorphea (70.8%); Obazoa (70.8%); Opisthokonta (70.8%); Holozoa (70.3%); Choanozoa (70.3%); Metazoa (70.3%); Animalia (70.3%); BCP clade (70.3%); Bilateria (70.3%); Protostomia (70.3%); Ecdysozoa (69.9%); Arthropoda (69.9%); Chelicerata (68.4%); Arachnida (68.4%); Acari (68.4%)	ASV460	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
982	Root (90.5%); Eukaryota (90.5%); SAR (90.5%); Stramenopiles (90.5%); Ochrophyta (90.5%); Xanthophyceae (90.5%); Tribonematales (73.5%); unclassified_Tribonematales (73.5%)	ASV461	0	0	0	91	0	0	0	7	22	0	0	0	0	0	0	0	13	0	0	236	35	0	0	27	0	48	0	0	0	0	0	0	0
983	Root (90.1%); Eukaryota (90.1%); Archaeplastida (88.2%); Chloroplastida (88.2%); unclassified_Chloroplastida (88.2%)	ASV462	104	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	160	0	0	0
984	Root (89.5%); Eukaryota (89.5%); Archaeplastida (89.5%); Chloroplastida (89.5%); Charophyta (89.5%); Phragmoplastophyta (89.5%); Streptophyta (89.5%); Embryophyta (89.5%); Tracheophyta (89.5%); Spermatophyta (89.5%); Pinophyta (87.1%)	ASV464	0	0	0	12	7	133	0	0	0	0	14	0	28	10	14	0	9	135	26	0	10	0	0	0	0	0	16	32	0	0	0	0	28
985	Root (34.7%); unclassified_Root (34.7%)	ASV465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	126	143	0	0	0	0	0	0
986	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (100%); Microascales (98.2%); Graphiaceae (93.6%); Graphium (93.6%)	ASV467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	269	0	0	27	0	0	4	0	0	0	0	0	0
987	Root (70.6%); Eukaryota (70.6%); Archaeplastida (70%); Chloroplastida (69.2%); Chlorophyta (66.2%); unclassified_Chlorophyta (66.2%)	ASV468	0	0	0	15	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	206	0	0	17	0	0	0	0	0	0	0	0	0
988	Root (46.7%); unclassified_Root (46.7%)	ASV469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	41	0	0	6	292	17	0	0	0	54
989	Root (56.2%); unclassified_Root (56.2%)	ASV47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21344	0	0	0	0	0
990	Root (92.1%); Eukaryota (92.1%); SAR (92.1%); Alveolata (92.1%); Ciliophora (92.1%); Intramacronucleata (92.1%); Conthreep (92.1%); Colpodea (92.1%); Colpodida (91.4%); Bresslauides (63.5%)	ASV470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0
991	Root (100%); Eukaryota (100%); SAR (100%); Stramenopiles (100%); Ochrophyta (100%); Chrysophyceae (100%); Ochromonadales (100%); Paraphysomonas (100%)	ASV471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	0	0
992	Root (82.9%); Eukaryota (82.9%); Amorphea (82.9%); Obazoa (82.9%); Opisthokonta (82.9%); Nucletmycea (82.9%); Fungi (82.9%); Dikarya (82.9%); Ascomycota (82.9%); Pezizomycotina (82.2%); Sordariomycetes (80.8%); Xylariales (69.1%); unclassified_Xylariales (69.1%)	ASV472	0	0	0	0	0	0	0	0	0	0	79	148	80	27	23	0	44	35	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
993	Root (35.9%); unclassified_Root (35.9%)	ASV473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994	Root (88%); Eukaryota (88%); SAR (88%); Rhizaria (88%); Cercozoa (88%); Thecofilosea (85.3%); Cryomonadida (85.3%); Rhizaspididae (84.7%); Rhogostoma (84.7%)	ASV474	184	251	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
995	Root (73.6%); Eukaryota (73.6%); Amorphea (73.6%); Obazoa (73.6%); Opisthokonta (73.6%); Holozoa (73.6%); Choanozoa (73.6%); Metazoa (73.6%); Animalia (73.6%); BCP clade (73.6%); Bilateria (73.6%); Protostomia (73.6%); Ecdysozoa (72.6%); Arthropoda (72.6%); Hexapoda (72.6%); Insecta (72.6%); Pterygota (72.6%); Neoptera (72.6%); Diptera (72.6%)	ASV475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0
996	Root (73.5%); Eukaryota (73.5%); Archaeplastida (69.6%); Chloroplastida (69%); unclassified_Chloroplastida (69%)	ASV476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0
997	Root (86.6%); Eukaryota (86.6%); Archaeplastida (73.5%); Chloroplastida (73.5%); Charophyta (73.5%); Phragmoplastophyta (73.5%); Streptophyta (73.5%); Embryophyta (73.5%); Tracheophyta (72.8%); Spermatophyta (72.8%); Magnoliophyta (72.1%)	ASV477	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
998	Root (70.9%); Eukaryota (70.9%); Archaeplastida (68.3%); Chloroplastida (68.3%); Chlorophyta (60.9%); unclassified_Chlorophyta (60.9%)	ASV478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999	Root (66.4%); Eukaryota (66.4%); SAR (66%); Alveolata (66%); Apicomplexa (65.1%); Conoidasida (65.1%); Gregarinasina (65.1%); unclassified_Gregarinasina (65.1%)	ASV479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	406	0	0	0	0	0
1000	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Zoopagomycota (100%); Entomophthoromycotina (100%); Entomophthoromycetes (100%); Entomophthorales (100%); Entomophthoraceae (100%); Pandora (81.1%)	ASV48	89	43	0	355	154	13	14	24	20	0	0	37	116	241	7613	305	284	4888	5641	262	0	0	0	0	0	55	0	79	0	30	180	5	14
1001	Root (93.8%); Eukaryota (93.8%); Amorphea (93.8%); Obazoa (93.8%); Opisthokonta (93.8%); Holozoa (93.8%); Choanozoa (93.8%); Metazoa (93.8%); Animalia (93.8%); BCP clade (93.8%); Bilateria (93.8%); Protostomia (93.8%); Ecdysozoa (93.8%); Arthropoda (93.8%); Hexapoda (93.8%); Insecta (93.8%); Pterygota (93.8%); Neoptera (93.8%); Diptera (93.8%)	ASV480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0
1002	Root (89.3%); Eukaryota (89.3%); Amorphea (88.7%); Obazoa (88.7%); Opisthokonta (88.7%); Nucletmycea (88.7%); Fungi (88.7%); Dikarya (88.7%); Ascomycota (88.7%); Pezizomycotina (88.7%); Lecanoromycetes (85.3%); Teloschistales (64.7%); Teloschistaceae (64.7%); unclassified_Teloschistaceae (64.7%)	ASV482	0	0	0	0	0	0	0	0	0	0	49	28	32	30	16	22	22	62	14	51	7	0	0	24	0	8	8	19	0	0	0	5	25
1003	Root (68.1%); Eukaryota (68.1%); SAR (68.1%); Alveolata (68.1%); Apicomplexa (68.1%); Conoidasida (68.1%); Gregarinasina (68.1%); Eugregarinorida (68.1%); Gregarina (68.1%)	ASV483	185	0	8	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004	Root (49.7%); unclassified_Root (49.7%)	ASV484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	152	0	0	0	0	0	0
1005	Root (83%); Eukaryota (83%); Amorphea (82.2%); Obazoa (82.2%); Opisthokonta (82.2%); Nucletmycea (82.2%); Fungi (82.2%); Dikarya (79.3%); Ascomycota (79.3%); Pezizomycotina (77%); Dothideomycetes (62.6%); unclassified_Dothideomycetes (62.6%)	ASV486	0	0	0	0	0	0	0	0	0	0	0	0	0	50	79	105	32	105	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1006	Root (49%); unclassified_Root (49%)	ASV487	0	0	0	0	0	0	0	42	24	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	196	12	0	0	0	0	0	0
1007	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Mucoromycota (100%); Mucoromycotina (100%); Incertae Sedis_5 (100%); Mucorales (100%); Mucoraceae (90.7%); Mucor (80.6%)	ASV488	0	0	0	0	0	0	0	0	0	0	22	247	7	0	0	0	0	97	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
1008	Root (67.6%); Eukaryota (67.6%); Amorphea (67%); Obazoa (67%); Opisthokonta (67%); Nucletmycea (62.6%); Fungi (62.6%); Dikarya (61.2%); unclassified_Dikarya (61.2%)	ASV489	12	0	0	4	8	5	0	0	0	0	3	29	0	0	0	9	22	8	0	48	31	0	0	10	0	21	80	30	34	17	24	0	0
1009	Root (89.9%); Eukaryota (89.9%); Amorphea (89.2%); Obazoa (89.2%); Opisthokonta (89.2%); Nucletmycea (89.2%); Fungi (89.2%); Chytridiomycota (80.4%); Incertae Sedis_2 (80.4%); Chytridiomycetes (79.6%); Spizellomycetales (74.3%); unclassified_Spizellomycetales (74.3%)	ASV49	406	0	19	476	37	0	772	904	1070	0	10	0	0	87	0	145	2169	594	73	3162	1938	15	2004	792	364	3600	869	63	0	0	0	136	742
1010	Root (49.5%); unclassified_Root (49.5%)	ASV490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	198	170	0	0	0	0	0	0
1011	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Dothideomycetes (99.2%); Pleosporales (98.3%); unclassified_Pleosporales (98.3%)	ASV491	0	0	0	0	0	0	0	0	0	0	0	0	61	93	45	0	74	86	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
1012	Root (78.6%); Eukaryota (78.6%); unclassified_Eukaryota (78.6%)	ASV492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	91	0	200	9	5	0	0	59	0	11
1013	Root (99%); Eukaryota (99%); Amorphea (99%); Obazoa (99%); Opisthokonta (99%); Nucletmycea (99%); Fungi (99%); Dikarya (99%); Basidiomycota (99%); Agaricomycotina (99%); Agaricomycetes (95.4%); Agaricales (60.5%); unclassified_Agaricales (60.5%)	ASV493	0	44	0	0	0	140	0	0	0	0	27	39	21	29	0	0	0	50	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0
1014	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Holozoa (100%); Choanozoa (100%); Metazoa (100%); Animalia (100%); BCP clade (100%); Bilateria (100%); Protostomia (100%); Ecdysozoa (100%); Arthropoda (100%); Hexapoda (100%); Ellipura (100%); Collembola (100%)	ASV494	0	0	0	0	0	0	0	0	0	0	0	0	0	5	90	0	0	0	0	0	0	0	0	268	0	9	9	0	0	0	0	0	0
1015	Root (100%); Eukaryota (100%); SAR (100%); Stramenopiles (100%); Ochrophyta (100%); Xanthophyceae (100%); Mischococcales (100%); unclassified_Mischococcales (100%)	ASV495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	234	0	0	0	0	0	0	0	0	0	0	0	0
1016	Root (35.9%); unclassified_Root (35.9%)	ASV496	14	0	0	0	0	0	0	0	0	0	0	0	0	0	8	62	146	0	0	0	0	0	0	0	98	0	0	0	4	0	0	25	21
1017	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Basidiomycota (100%); Agaricomycotina (98.9%); Agaricomycetes (98%); Agaricales (78.2%); unclassified_Agaricales (78.2%)	ASV497	0	0	0	0	0	0	0	0	0	0	49	40	0	68	21	0	33	95	0	41	0	0	0	0	0	0	0	24	0	0	0	0	0
1018	Root (98.2%); Eukaryota (98.2%); SAR (98.2%); Alveolata (98.2%); Ciliophora (98.2%); Intramacronucleata (98.2%); Spirotrichea (98.2%); Hypotrichia (94.4%); unclassified_Hypotrichia (94.4%)	ASV498	0	0	0	271	28	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
1019	Root (87.2%); Eukaryota (87.2%); Archaeplastida (87.2%); Chloroplastida (87.2%); Chlorophyta (66%); unclassified_Chlorophyta (66%)	ASV499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0
1020	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Dothideomycetes (75.2%); Capnodiales (69.3%); unclassified_Capnodiales (69.3%)	ASV5	1733	682	229	1541	1992	6824	445	474	1429	33	5399	6143	11185	6706	13679	9447	3637	20020	8588	5282	7790	473	641	2372	246	2830	7742	7601	15751	22378	5961	825	849
1021	Root (71.5%); Eukaryota (71.5%); Archaeplastida (66.6%); Chloroplastida (66.6%); unclassified_Chloroplastida (66.6%)	ASV50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19606	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	Root (30.8%); unclassified_Root (30.8%)	ASV500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	230	0	20	0	48	0	0	0	0	0	0
1023	Root (60.7%); Eukaryota (60.7%); Amorphea (60.7%); Obazoa (60.7%); Opisthokonta (60.7%); Holozoa (60.7%); Choanozoa (60.7%); Metazoa (60.7%); Animalia (60.7%); BCP clade (60.7%); Bilateria (60.7%); Protostomia (60.7%); unclassified_Protostomia (60.7%)	ASV501	0	0	0	13	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	8	308	0	0	0	0	0	0	0	0	0	0
1024	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (100%); Diaporthales (99.1%); unclassified_Diaporthales (99.1%)	ASV502	0	0	0	0	0	0	0	0	0	0	0	0	0	34	59	26	54	72	23	35	0	0	0	0	0	0	0	30	0	0	0	32	0
1025	Root (98.6%); Eukaryota (98.6%); Amorphea (98.6%); Obazoa (98.6%); Opisthokonta (98.6%); Nucletmycea (98.6%); Fungi (98.6%); Dikarya (98.6%); Ascomycota (98.6%); Pezizomycotina (97.7%); Dothideomycetes (93.7%); Pleosporales (93.7%); unclassified_Pleosporales (93.7%)	ASV503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (99.2%); Sordariomycetes (99.2%); Hypocreales (95%); unclassified_Hypocreales (95%)	ASV504	28	0	0	36	40	99	0	0	0	0	12	15	32	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	12	0
1027	Root (100%); Eukaryota (100%); SAR (100%); Rhizaria (100%); Cercozoa (100%); Glissomonadida (99.3%); Heteromita (98.3%)	ASV505	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	326	0	0	0	0	0	17	0	0	0	0	0	0	0
1028	Root (91.4%); Eukaryota (91.4%); Amorphea (91.4%); Obazoa (91.4%); Opisthokonta (91.4%); Holozoa (91.4%); Choanozoa (91.4%); Metazoa (91.4%); Animalia (91.4%); BCP clade (91.4%); Bilateria (91.4%); Protostomia (91.4%); Ecdysozoa (91.4%); Arthropoda (91.4%); Hexapoda (91.4%); Insecta (91.4%); Pterygota (91.4%); Neoptera (91.4%); Diptera (91.4%)	ASV506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354
1029	Root (94.3%); Eukaryota (94.3%); SAR (94.3%); Stramenopiles (94.3%); Peronosporomycetes (94.3%); unclassified_Peronosporomycetes (94.3%)	ASV508	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (100%); Xylariales (95.5%); Apiosporaceae (64%); Arthrinium (64%)	ASV509	106	0	0	32	0	16	0	36	0	0	37	20	0	65	0	0	0	0	0	0	22	0	0	0	0	0	0	0	11	0	0	0	0
1031	Root (73.6%); Eukaryota (73.6%); Archaeplastida (71.8%); Chloroplastida (71.2%); unclassified_Chloroplastida (71.2%)	ASV51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19420	21	0	0	0
